StoryID,StoryText,StoryNext,StoryResult,StoryInterval,Sprite,AfterInterval,AcvUpdate,EndingTrigger
M11_120,당신을 발견한 유오수는 폴짝 뛰며 격렬하게 손을 흔듭니다.$$“빨리 이리 와봐. 이거 너무 귀엽지?! 이 토끼 귀 좀 봐!”$$그녀가 토끼 모양의 컵케이크를 내밉니다.$마침 배가 고팠던 당신은 컵케이크를 한 입에 집어넣습니다.$$“....지금 뭐하는거야?”,m11_144,-,0,null,-,-,0
M11_121,"“몰라서 묻는 거야? 보라고 준 건데, 그걸 먹어버리면 어떡해! 그게 제일 귀여운 케이크였단 말이야… 하, 됐어.”$$갑자기 달라진 유오수의 반응에 당황한 당신은 서둘러 자리를 뜹니다.",m11_145,-,0,null,-,-,0
M11_122,깔끔하게 차려입은 이재희가 한 쪽 벽에 비스듬히 기대어 서있습니다. 당신을 발견하고는 들고 있던 와인잔을 슬쩍 앞으로 내밀며 까딱거립니다.$$“마시고 싶은데 건배해줄 사람이 없어서 기다렸잖아.”,m11_146,-,0,null,-,-,0
M11_123,"“그건 그렇고, 오늘 누구랑 왔길래 나한텐 같이 가자고 안했을까? 당연히 나보다 잘난 사람이겠지? 응?”$$아 이거 잘못 걸렸군요.$이럴 땐 자리를 피하는 게 상책이죠. 튀어요!",m11_147,-,0,null,-,-,0
M12_1,"여러 사람들과 인사를 나누며 와인을 마시다보니 취기가 오르는 것 같네요. 당신은 열기를 식히기 위해 잠시 밖으로 나갑니다.$$어? 뒤뜰에서 무슨 소리가 들리는 것 같은데요.$근처 덤불 안을 헤쳐보니, 작은 새 한 마리가 애처롭게 울고 있습니다. 아무래도 날개를 다친 것 같네요.",m12_1&m12_2,-,0,null,-,-,0
M12_2,"치료하기 위해 당신은 새에게 손을 뻗습니다.$$""제가 도와도 될까요?""$$갑자기 당신의 뒤에서 부드러운 미소를 띄고 있는 중년 남성이 나타납니다.$이 사람은 누구죠?$$그가 새 가까이 손을 가져다대고 알 수 없는 언어를 중얼거리자 문양이 그려지더니 새에게 흡수됩니다.$치료마법은 아닌 것 같은데요. 처음 보는 형태의 주문입니다.",m12_3&m12_4,-,0,50,-,-,0
M12_3,"""그건 아닙니다. 그저… 작은 생명이라도 그냥 지나칠 수 없어서요.""$$그가 손을 떼자, 새가 조심스럽게 날개짓을 하며 날아갑니다.",m12_7,-,0,null,-,-,0
M12_4,"""네 그렇습니다. 자유를 찾아 자연으로 돌아가겠죠.""$$그가 손을 떼자, 새가 조심스럽게 날개짓을 하며 날아갑니다.",m12_7,-,0,null,-,-,0
M12_5,"아무래도 날개를 심하게 다쳐 다시 날지는 못할 것 같습니다. 오히려 잘못 건드리면 덧날 수도 있을테고요.$그만 일어나려고 하는데, 뒤에서 부드러운 목소리가 들려옵니다.$$""실례가 안 된다면 제가 도와도 될까요?""$$처음 보는 얼굴의 중년 남성이군요.$그가 새 가까이 손을 가져다대고 알 수 없는 언어를 중얼거리자 문양이 그려지더니 새에게 흡수됩니다.$치료마법은 아닌 것 같은데요. 처음 보는 형태의 주문입니다.$$""마법과 비슷하지만, 좀 다른 명맥의 것입니다.""$$남자가 눈빛을 알아차렸는지 답변합니다.",m12_5&m12_6,-,0,null,-,-,0
M12_6,"""아닙니다. 모든 생명은 소중하니까요.""$$그가 손을 떼자, 새가 조심스럽게 날개짓을 하며 날아갑니다.",m12_7,-,0,null,-,-,0
M12_7,"""네 그렇습니다. 자유를 찾아 자연으로 돌아가겠죠.""$$그가 손을 떼자, 새가 조심스럽게 날개짓을 하며 날아갑니다.",m12_7,-,0,null,-,-,0
M12_8,그에게서 묘한 편안함을 느낀 당신은 함께 무도회장을 향해 천천히 걸어갑니다.$그가 문득 궁금해지는군요.,m12_8&m12_9,-,0,null,-,-,0
M12_9,"""하하. 아니요. 무도회에 참석하기 위해 왔는데… 저 안은 답답해서 잠시 바람을 쐬는 중이었습니다.”",m12_10,-,0,null,-,-,0
M12_10,"“별말씀을요. 전 그냥 지나칠 수가 없었을 뿐입니다. 이번에도 마찬가지로요.""$$이번에도..?$의아함을 느낀 당신은 곧바로 물어보려 했으나, 누군가 당신을 찾는 소리가 들려옵니다.$$""이렇게 얘기를 나눈 것도 인연이겠죠. 저 새가 당신에게 발견된 것도, 그걸 제가 보고 치료해준 것도요. 자, 받으세요. 당신을 보호해 줄 겁니다.""$$당신은 그에게서 묘한 향이 나는 흰색 주머니를 건네받습니다.$$""짧았지만 대화 즐거웠습니다. 그럼.""$$그렇게 말하곤 그는 홀연히 사라집니다.$무도회장으로 들어가자마자 허프만이 다가와서 건배를 권하는군요.$음, 취기는 가신 것 같으니 다시 마셔도 되겠죠? 이 가을밤의 청취를 제대로 즐겨보자구요.",m12_12,-,0,null,-,-,0
M12_11,"""네. 방금까진 무도회장에 있었지만… 사람이 많은 곳은 별로 좋아하지 않아서요. 잠시 바람을 쐬러 나온 참이었습니다.”",m12_11,-,0,null,-,-,0
M12_12,"“별말씀을. 제가 자란 곳엔 인연이란 말이 있습니다. 인연에는 감사할 필요가 없습니다. 일어났어야 하는 일이 일어났을 뿐이니까요. 굳이 감사하고 싶으시다면 좋은 결과라는 것에 감사하는 편이 좋을 것 같습니다. 생명을 구할 수 있었으니까요. 생명은 자유를, 자유는 평등을, 평등은… 세상을 더 낫게 만든다고 믿습니다.""$$당신은 그의 말에 고개를 끄덕입니다.$점점 무도회장이 가까워지며 시끌시끌한 소리가 들려옵니다.$$""이렇게 얘기를 나눈 것도 인연이겠죠. 받으세요. 당신을 보호해 줄 겁니다.""$$당신은 묘한 향기가 나는 흰색 주머니를 건네받습니다.$$""짧았지만 대화 즐거웠습니다. 그럼.""$$그렇게 말하곤 그는 홀연히 사라집니다.$무도회장으로 들어가자마자 허프만이 다가와서 건배를 권하는군요.$음, 취기는 가신 것 같으니 다시 마셔도 되겠죠? 이 가을밤의 청취를 제대로 즐겨보자구요.",m12_12,-,0,null,-,-,0
M12_13,"여러 사람들과 인사를 나누며 와인을 마시다보니 취기가 오르는 것 같네요. 당신은 열기를 식히기 위해 잠시 밖으로 나갑니다.$$어? 뒤뜰에서 무슨 소리가 들리는 것 같은데요.$근처 덤불 안을 헤쳐보니, 작은 새 한 마리가 애처롭게 울고 있습니다. 아무래도 날개를 다친 것 같네요.",m12_13&m12_14,-,0,null,-,-,0
M12_14,"치료하기 위해 당신은 새에게 손을 뻗습니다.$$""제가 도와도 될까요?""$$갑자기 당신의 뒤에서 부드러운 미소를 띄고 있는 중년 남성이 나타납니다.$이 사람은 누구죠?$$그가 새 가까이 손을 가져다대고 알 수 없는 언어를 중얼거리자 문양이 그려지더니 새에게 흡수됩니다.$치료마법은 아닌 것 같은데요. 처음 보는 형태의 주문입니다.",m12_15&m12_16,-,0,50,-,-,0
M12_15,"""그건 아닙니다. 그저… 작은 생명이라도 그냥 지나칠 수 없어서요.""$$그가 손을 떼자, 새가 조심스럽게 날개짓을 하며 날아갑니다.",m12_19,-,0,null,-,-,0
M12_16,"""네 그렇습니다. 자유를 찾아 자연으로 돌아가겠죠.""$$그가 손을 떼자, 새가 조심스럽게 날개짓을 하며 날아갑니다.",m12_19,-,0,null,-,-,0
M12_17,"아무래도 날개를 심하게 다쳐 다시 날지는 못할 것 같습니다. 오히려 잘못 건드리면 덧날 수도 있을테고요.$그만 일어나려고 하는데, 뒤에서 부드러운 목소리가 들려옵니다.$$""실례가 안 된다면 제가 도와도 될까요?""$$처음 보는 얼굴의 중년 남성이군요.$그가 새 가까이 손을 가져다대고 알 수 없는 언어를 중얼거리자 문양이 그려지더니 새에게 흡수됩니다.$치료마법은 아닌 것 같은데요. 처음 보는 형태의 주문입니다.$$""마법과 비슷하지만, 좀 다른 명맥의 것입니다.""$$남자가 눈빛을 알아차렸는지 답변합니다.",m12_17&m12_18,-,0,null,-,-,0
M12_18,"""아닙니다. 모든 생명은 소중하니까요.""$$그가 손을 떼자, 새가 조심스럽게 날개짓을 하며 날아갑니다.",m12_19,-,0,null,-,-,0
M12_19,"""네 그렇습니다. 자유를 찾아 자연으로 돌아가겠죠.""$$그가 손을 떼자, 새가 조심스럽게 날개짓을 하며 날아갑니다.",m12_19,-,0,null,-,-,0
M12_20,그에게서 묘한 편안함을 느낀 당신은 함께 무도회장을 향해 천천히 걸어갑니다.$그가 문득 궁금해지는군요.,m12_20&m12_21,-,0,null,-,-,0
M12_21,"""하하. 아니요. 무도회에 참석하기 위해 왔는데… 저 안은 답답해서 잠시 바람을 쐬는 중이었습니다.”",m12_22,-,0,null,-,-,0
M12_22,"“별말씀을요. 전 그냥 지나칠 수가 없었을 뿐입니다. 이번에도 마찬가지로요.""$$이번에도..?$의아함을 느낀 당신은 곧바로 물어보려 했으나, 누군가 당신을 찾는 소리가 들려옵니다.$$""이렇게 얘기를 나눈 것도 인연이겠죠. 저 새가 당신에게 발견된 것도, 그걸 제가 보고 치료해준 것도요. 자, 받으세요. 당신을 보호해 줄 겁니다.""$$당신은 그에게서 묘한 향이 나는 흰색 주머니를 건네받습니다.$$""짧았지만 대화 즐거웠습니다. 그럼.""$$그렇게 말하곤 그는 홀연히 사라집니다.$무도회장으로 들어가자마자 한나가 다가와서 건배를 권하는군요.$음, 취기는 가신 것 같으니 다시 마셔도 되겠죠? 이 가을밤의 청취를 제대로 즐겨보자구요.",m12_24,-,0,null,-,-,0
M12_23,"""네. 방금까진 무도회장에 있었지만… 사람이 많은 곳은 별로 좋아하지 않아서요. 잠시 바람을 쐬러 나온 참이었습니다.”",m12_23,-,0,null,-,-,0
M12_24,"“별말씀을. 제가 자란 곳엔 인연이란 말이 있습니다. 인연에는 감사할 필요가 없습니다. 일어났어야 하는 일이 일어났을 뿐이니까요. 굳이 감사하고 싶으시다면 좋은 결과라는 것에 감사하는 편이 좋을 것 같습니다. 생명을 구할 수 있었으니까요. 생명은 자유를, 자유는 평등을, 평등은… 세상을 더 낫게 만든다고 믿습니다.""$$당신은 그의 말에 고개를 끄덕입니다.$점점 무도회장이 가까워지며 시끌시끌한 소리가 들려옵니다.$$""이렇게 얘기를 나눈 것도 인연이겠죠. 받으세요. 당신을 보호해 줄 겁니다.""$$당신은 묘한 향기가 나는 흰색 주머니를 건네받습니다.$$""짧았지만 대화 즐거웠습니다. 그럼.""$$그렇게 말하곤 그는 홀연히 사라집니다.$무도회장으로 들어가자마자 한나가 다가와서 건배를 권하는군요.$음, 취기는 가신 것 같으니 다시 마셔도 되겠죠? 이 가을밤의 청취를 제대로 즐겨보자구요.",m12_24,-,0,null,-,-,0
M12_25,"여러 사람들과 인사를 나누며 와인을 마시다보니 취기가 오르는 것 같네요. 당신은 열기를 식히기 위해 잠시 밖으로 나갑니다.$$어? 뒤뜰에서 무슨 소리가 들리는 것 같은데요.$근처 덤불 안을 헤쳐보니, 작은 새 한 마리가 애처롭게 울고 있습니다. 아무래도 날개를 다친 것 같네요.",m12_25&m12_26,-,0,null,-,-,0
M12_26,"치료하기 위해 당신은 새에게 손을 뻗습니다.$$""제가 도와도 될까요?""$$갑자기 당신의 뒤에서 부드러운 미소를 띄고 있는 중년 남성이 나타납니다.$이 사람은 누구죠?$$그가 새 가까이 손을 가져다대고 알 수 없는 언어를 중얼거리자 문양이 그려지더니 새에게 흡수됩니다.$치료마법은 아닌 것 같은데요. 처음 보는 형태의 주문입니다.",m12_27&m12_28,-,0,50,-,-,0
M12_27,"""그건 아닙니다. 그저… 작은 생명이라도 그냥 지나칠 수 없어서요.""$$그가 손을 떼자, 새가 조심스럽게 날개짓을 하며 날아갑니다.",m12_31,-,0,null,-,-,0
M12_28,"""네 그렇습니다. 자유를 찾아 자연으로 돌아가겠죠.""$$그가 손을 떼자, 새가 조심스럽게 날개짓을 하며 날아갑니다.",m12_31,-,0,null,-,-,0
M12_29,"아무래도 날개를 심하게 다쳐 다시 날지는 못할 것 같습니다. 오히려 잘못 건드리면 덧날 수도 있을테고요.$그만 일어나려고 하는데, 뒤에서 부드러운 목소리가 들려옵니다.$$""실례가 안 된다면 제가 도와도 될까요?""$$처음 보는 얼굴의 중년 남성이군요.$그가 새 가까이 손을 가져다대고 알 수 없는 언어를 중얼거리자 문양이 그려지더니 새에게 흡수됩니다.$치료마법은 아닌 것 같은데요. 처음 보는 형태의 주문입니다.$$""마법과 비슷하지만, 좀 다른 명맥의 것입니다.""$$남자가 눈빛을 알아차렸는지 답변합니다.",m12_29&m12_30,-,0,null,-,-,0
M12_30,"""아닙니다. 모든 생명은 소중하니까요.""$$그가 손을 떼자, 새가 조심스럽게 날개짓을 하며 날아갑니다.",m12_31,-,0,null,-,-,0
M12_31,"""네 그렇습니다. 자유를 찾아 자연으로 돌아가겠죠.""$$그가 손을 떼자, 새가 조심스럽게 날개짓을 하며 날아갑니다.",m12_31,-,0,null,-,-,0
M12_32,그에게서 묘한 편안함을 느낀 당신은 함께 무도회장을 향해 천천히 걸어갑니다.$그가 문득 궁금해지는군요.,m12_32&m12_33,-,0,null,-,-,0
M12_33,"""하하. 아니요. 무도회에 참석하기 위해 왔는데… 저 안은 답답해서 잠시 바람을 쐬는 중이었습니다.”",m12_34,-,0,null,-,-,0
M12_34,"“별말씀을요. 전 그냥 지나칠 수가 없었을 뿐입니다. 이번에도 마찬가지로요.""$$이번에도..?$의아함을 느낀 당신은 곧바로 물어보려 했으나, 누군가 당신을 찾는 소리가 들려옵니다.$$""이렇게 얘기를 나눈 것도 인연이겠죠. 저 새가 당신에게 발견된 것도, 그걸 제가 보고 치료해준 것도요. 자, 받으세요. 당신을 보호해 줄 겁니다.""$$당신은 그에게서 묘한 향이 나는 흰색 주머니를 건네받습니다.$$""짧았지만 대화 즐거웠습니다. 그럼.""$$그렇게 말하곤 그는 홀연히 사라집니다.$무도회장으로 들어가자마자 유오수가 다가와서 건배를 권하는군요.$음, 취기는 가신 것 같으니 다시 마셔도 되겠죠? 이 가을밤의 청취를 제대로 즐겨보자구요.",m12_36,-,0,null,-,-,0
M12_35,"""네. 방금까진 무도회장에 있었지만… 사람이 많은 곳은 별로 좋아하지 않아서요. 잠시 바람을 쐬러 나온 참이었습니다.”",m12_35,-,0,null,-,-,0
M12_36,"“별말씀을. 제가 자란 곳엔 인연이란 말이 있습니다. 인연에는 감사할 필요가 없습니다. 일어났어야 하는 일이 일어났을 뿐이니까요. 굳이 감사하고 싶으시다면 좋은 결과라는 것에 감사하는 편이 좋을 것 같습니다. 생명을 구할 수 있었으니까요. 생명은 자유를, 자유는 평등을, 평등은… 세상을 더 낫게 만든다고 믿습니다.""$$당신은 그의 말에 고개를 끄덕입니다.$점점 무도회장이 가까워지며 시끌시끌한 소리가 들려옵니다.$$""이렇게 얘기를 나눈 것도 인연이겠죠. 받으세요. 당신을 보호해 줄 겁니다.""$$당신은 묘한 향기가 나는 흰색 주머니를 건네받습니다.$$""짧았지만 대화 즐거웠습니다. 그럼.""$$그렇게 말하곤 그는 홀연히 사라집니다.$무도회장으로 들어가자마자 유오수가 다가와서 건배를 권하는군요.$음, 취기는 가신 것 같으니 다시 마셔도 되겠죠? 이 가을밤의 청취를 제대로 즐겨보자구요.",m12_36,-,0,null,-,-,0
M12_37,"여러 사람들과 인사를 나누며 와인을 마시다보니 취기가 오르는 것 같네요. 당신은 열기를 식히기 위해 잠시 밖으로 나갑니다.$$어? 뒤뜰에서 무슨 소리가 들리는 것 같은데요.$근처 덤불 안을 헤쳐보니, 작은 새 한 마리가 애처롭게 울고 있습니다. 아무래도 날개를 다친 것 같네요.",m12_37&m12_38,-,0,null,-,-,0
M12_38,"치료하기 위해 당신은 새에게 손을 뻗습니다.$$""제가 도와도 될까요?""$$갑자기 당신의 뒤에서 부드러운 미소를 띄고 있는 중년 남성이 나타납니다.$이 사람은 누구죠?$$그가 새 가까이 손을 가져다대고 알 수 없는 언어를 중얼거리자 문양이 그려지더니 새에게 흡수됩니다.$치료마법은 아닌 것 같은데요. 처음 보는 형태의 주문입니다.",m12_39&m12_40,-,0,50,-,-,0
M12_39,"""그건 아닙니다. 그저… 작은 생명이라도 그냥 지나칠 수 없어서요.""$$그가 손을 떼자, 새가 조심스럽게 날개짓을 하며 날아갑니다.",m12_43,-,0,null,-,-,0
